hr,seconds,timestamp,process
107,148818,2022-03-29 09:24:45.799256,0
93,225964,2022-03-29 09:24:45.876394,0
100,550659,2022-03-29 09:24:46.201093,0
93,599092,2022-03-29 09:24:46.249523,0
71,46749,2022-03-29 09:24:50.298754,0
75,162371,2022-03-29 09:24:50.414384,0
83,284147,2022-03-29 09:24:50.536158,0
100,445648,2022-03-29 09:24:50.697659,0
93,528996,2022-03-29 09:24:50.781006,0
100,608083,2022-03-29 09:24:50.860090,0
75,648110,2022-03-29 09:24:55.511472,0
100,767450,2022-03-29 09:24:55.630820,0
136,532322,2022-03-29 09:24:56.395685,0
150,734992,2022-03-29 09:24:56.598362,0
93,212034,2022-03-29 09:24:57.075397,0
115,252409,2022-03-29 09:24:57.115771,0
125,333364,2022-03-29 09:24:57.196729,0
93,537062,2022-03-29 09:24:57.400428,0
78,980049,2022-03-29 09:24:57.843412,0
68,215513,2022-03-29 09:24:58.078883,0
65,620248,2022-03-29 09:24:58.483611,0
75,779995,2022-03-29 09:24:58.643359,0
115,95497,2022-03-29 09:25:02.741910,0
107,166455,2022-03-29 09:25:02.812867,0
93,210271,2022-03-29 09:25:02.856683,0
100,347928,2022-03-29 09:25:02.994342,0
136,418760,2022-03-29 09:25:03.065171,0
125,443653,2022-03-29 09:25:03.090061,0
115,568448,2022-03-29 09:25:03.214860,0
100,648706,2022-03-29 09:25:03.295120,0
115,686990,2022-03-29 09:25:03.333399,0
107,774179,2022-03-29 09:25:03.420588,0
250,51216,2022-03-29 09:25:07.474856,0
166,570475,2022-03-29 09:25:07.994116,0
150,606320,2022-03-29 09:25:08.029950,0
250,687692,2022-03-29 09:25:08.111325,0
136,725918,2022-03-29 09:25:08.149550,0
125,761313,2022-03-29 09:25:08.184947,0
115,848381,2022-03-29 09:25:08.272017,0
125,12650,2022-03-29 09:25:08.436286,0
150,43893,2022-03-29 09:25:08.467589,0
136,167717,2022-03-29 09:25:08.591349,0
125,205368,2022-03-29 09:25:08.629002,0
150,378868,2022-03-29 09:25:08.802508,0
166,648625,2022-03-29 09:25:09.072260,0
136,731864,2022-03-29 09:25:09.155495,0
125,809170,2022-03-29 09:25:09.232806,0
115,892317,2022-03-29 09:25:09.315953,0
166,12941,2022-03-29 09:25:09.436577,0
150,56149,2022-03-29 09:25:09.479818,0
136,179744,2022-03-29 09:25:09.603376,0
150,249792,2022-03-29 09:25:09.673429,0
166,286631,2022-03-29 09:25:09.710263,0
150,452628,2022-03-29 09:25:09.876264,0
60,55249,2022-03-29 09:25:13.934554,0
68,170367,2022-03-29 09:25:14.049669,0
93,371839,2022-03-29 09:25:14.251229,0
88,217259,2022-03-29 09:25:15.096560,0
68,503173,2022-03-29 09:25:15.382477,0
88,616861,2022-03-29 09:25:15.496160,0
83,782790,2022-03-29 09:25:15.662094,0
88,51542,2022-03-29 09:25:19.716561,0
83,84008,2022-03-29 09:25:19.749026,0
71,245882,2022-03-29 09:25:19.910903,0
57,367470,2022-03-29 09:25:20.032489,0
83,510333,2022-03-29 09:25:20.175348,0
88,620537,2022-03-29 09:25:20.285556,0
115,686712,2022-03-29 09:25:20.351725,0
107,763909,2022-03-29 09:25:20.428926,0
88,841878,2022-03-29 09:25:20.506896,0
83,166342,2022-03-29 09:25:20.831356,0
88,289638,2022-03-29 09:25:20.954659,0
65,182839,2022-03-29 09:25:22.847856,0
57,541791,2022-03-29 09:25:23.206812,0
51,985493,2022-03-29 09:25:23.650511,0
42,220782,2022-03-29 09:25:23.885802,0
65,295511,2022-03-29 09:25:23.960526,0
55,63387,2022-03-29 09:25:28.026785,0
65,92699,2022-03-29 09:25:28.056099,0
75,213361,2022-03-29 09:25:28.176763,0
71,335087,2022-03-29 09:25:28.298493,0
75,374868,2022-03-29 09:25:28.338526,0
93,456091,2022-03-29 09:25:28.419490,0
136,54087,2022-03-29 09:25:32.476854,0
125,128781,2022-03-29 09:25:32.551544,0
115,208699,2022-03-29 09:25:32.631463,0
88,244590,2022-03-29 09:25:32.667352,0
115,282185,2022-03-29 09:25:32.704947,0
107,334805,2022-03-29 09:25:32.757573,0
93,401110,2022-03-29 09:25:32.823871,0
100,528670,2022-03-29 09:25:32.951433,0
83,56633,2022-03-29 09:25:37.010753,0
93,89223,2022-03-29 09:25:37.043337,0
71,492152,2022-03-29 09:25:37.446270,0
65,564382,2022-03-29 09:25:37.518494,0
68,743541,2022-03-29 09:25:37.697661,0
83,816789,2022-03-29 09:25:37.770910,0
78,937427,2022-03-29 09:25:37.891539,0
93,49534,2022-03-29 09:25:41.944281,0
62,209987,2022-03-29 09:25:42.104733,0
83,244752,2022-03-29 09:25:42.139492,0
71,169119,2022-03-29 09:25:43.063863,0
68,209761,2022-03-29 09:25:43.104505,0
83,408726,2022-03-29 09:25:43.303465,0
68,54547,2022-03-29 09:25:47.360242,0
65,95639,2022-03-29 09:25:47.401334,0
107,132670,2022-03-29 09:25:47.438371,0
100,336530,2022-03-29 09:25:47.642228,0
93,450031,2022-03-29 09:25:47.755722,0
125,496955,2022-03-29 09:25:47.802644,0
115,574018,2022-03-29 09:25:47.879707,0
100,778869,2022-03-29 09:25:48.084565,0
60,224059,2022-03-29 09:25:49.529757,0
37,270832,2022-03-29 09:25:49.576526,0
38,385622,2022-03-29 09:25:49.691315,0
53,418491,2022-03-29 09:25:49.724186,0
55,824914,2022-03-29 09:25:50.130608,0
71,53820,2022-03-29 09:25:54.187065,0
83,253254,2022-03-29 09:25:54.386499,0
68,325237,2022-03-29 09:25:54.458478,0
51,367572,2022-03-29 09:25:54.500810,0
60,450523,2022-03-29 09:25:54.583761,0
41,486461,2022-03-29 09:25:54.619698,0
55,735515,2022-03-29 09:25:54.868751,0
41,51834,2022-03-29 09:25:58.922867,0
62,79627,2022-03-29 09:25:58.950653,0
55,571187,2022-03-29 09:25:59.442220,0
83,763621,2022-03-29 09:25:59.634646,0
88,292474,2022-03-29 09:26:00.163497,0
68,865216,2022-03-29 09:26:00.736246,0
51,946241,2022-03-29 09:26:00.817273,0
50,971346,2022-03-29 09:26:00.842377,0
51,46055,2022-03-29 09:26:00.917082,0
41,85617,2022-03-29 09:26:00.956643,0
115,64383,2022-03-29 09:26:05.023386,0
93,213932,2022-03-29 09:26:05.172937,0
78,566850,2022-03-29 09:26:05.525859,0
75,107090,2022-03-29 09:26:06.066100,0
37,303587,2022-03-29 09:26:06.262595,0
36,422313,2022-03-29 09:26:06.381320,0
37,469193,2022-03-29 09:26:06.428195,0
57,629095,2022-03-29 09:26:06.588101,0
50,867128,2022-03-29 09:26:06.826137,0
48,53340,2022-03-29 09:26:10.882349,0
55,329705,2022-03-29 09:26:11.158714,0
53,489649,2022-03-29 09:26:11.318656,0
51,564176,2022-03-29 09:26:11.393180,0
53,690424,2022-03-29 09:26:11.519425,0
68,768603,2022-03-29 09:26:11.597612,0
50,21863,2022-03-29 09:26:15.622609,0
51,144309,2022-03-29 09:26:15.745053,0
65,169462,2022-03-29 09:26:15.770205,0
93,209316,2022-03-29 09:26:15.810062,0
71,292560,2022-03-29 09:26:15.893302,0
78,578871,2022-03-29 09:26:16.179607,0
71,608661,2022-03-29 09:26:16.209402,0
78,64975,2022-03-29 09:26:20.277194,0
83,133631,2022-03-29 09:26:20.345846,0
78,176285,2022-03-29 09:26:20.388500,0
75,211346,2022-03-29 09:26:20.423559,0
93,459198,2022-03-29 09:26:20.671414,0
75,487736,2022-03-29 09:26:20.699949,0
83,64801,2022-03-29 09:26:24.766909,0
88,98208,2022-03-29 09:26:24.800308,0
83,178850,2022-03-29 09:26:24.880953,0
60,255438,2022-03-29 09:26:24.957540,0
62,424775,2022-03-29 09:26:25.126881,0
78,460024,2022-03-29 09:26:25.162128,0
62,532108,2022-03-29 09:26:25.234205,0
83,69638,2022-03-29 09:26:29.305805,0
78,147439,2022-03-29 09:26:29.383601,0
83,179036,2022-03-29 09:26:29.415367,0
100,354489,2022-03-29 09:26:31.590660,0
88,467469,2022-03-29 09:26:31.703628,0
83,891472,2022-03-29 09:26:32.127634,0
75,36085,2022-03-29 09:26:36.166703,0
71,68426,2022-03-29 09:26:36.199045,0
88,106412,2022-03-29 09:26:36.237024,0
75,228925,2022-03-29 09:26:36.359534,0
68,433142,2022-03-29 09:26:36.563753,0
71,675403,2022-03-29 09:26:36.806021,0
68,446674,2022-03-29 09:26:41.259375,0
65,290692,2022-03-29 09:26:42.103393,0
35,691091,2022-03-29 09:26:42.503794,0
36,854894,2022-03-29 09:26:42.667597,0
25,132530,2022-03-29 09:26:42.945235,0
50,203257,2022-03-29 09:26:43.015957,0
55,497506,2022-03-29 09:26:43.310217,0
53,608017,2022-03-29 09:26:43.420722,0
55,771591,2022-03-29 09:26:43.584296,0
68,847195,2022-03-29 09:26:43.659896,0
71,51035,2022-03-29 09:26:47.713448,0
51,780919,2022-03-29 09:26:48.443333,0
71,895895,2022-03-29 09:26:48.558314,0
46,259398,2022-03-29 09:26:48.921816,0
71,334476,2022-03-29 09:26:48.996890,0
37,379002,2022-03-29 09:26:49.041416,0
35,414586,2022-03-29 09:26:49.077002,0
36,587725,2022-03-29 09:26:49.250141,0
51,657449,2022-03-29 09:26:49.319863,0
50,742295,2022-03-29 09:26:49.404714,0
36,51850,2022-03-29 09:26:53.459716,0
51,86752,2022-03-29 09:26:53.494621,0
36,127458,2022-03-29 09:26:53.535325,0
93,290668,2022-03-29 09:26:53.698543,0
62,87648,2022-03-29 09:26:54.495513,0
93,255233,2022-03-29 09:26:54.663106,0
65,499175,2022-03-29 09:26:55.907050,0
100,822913,2022-03-29 09:26:56.230787,0
93,144220,2022-03-29 09:26:56.552089,0
88,642707,2022-03-29 09:26:57.050581,0
93,101444,2022-03-29 09:26:57.509315,0
88,221815,2022-03-29 09:26:57.629687,0
62,57184,2022-03-29 09:27:01.689507,0
78,117062,2022-03-29 09:27:01.749381,0
75,215276,2022-03-29 09:27:01.847592,0
62,258289,2022-03-29 09:27:01.890602,0
71,478904,2022-03-29 09:27:02.111229,0
62,540109,2022-03-29 09:27:02.172427,0
78,52397,2022-03-29 09:27:06.227382,0
100,251518,2022-03-29 09:27:06.426510,0
125,383563,2022-03-29 09:27:06.558556,0
107,570200,2022-03-29 09:27:07.745189,0
100,96649,2022-03-29 09:27:08.271633,0
107,338008,2022-03-29 09:27:08.512998,0
38,52143,2022-03-29 09:27:12.568237,0
23,439721,2022-03-29 09:27:12.955808,0
48,906352,2022-03-29 09:27:13.422448,0
107,89187,2022-03-29 09:27:13.605279,0
93,335372,2022-03-29 09:27:13.851462,0
125,492801,2022-03-29 09:27:14.008894,0
107,695329,2022-03-29 09:27:14.211418,0
100,894427,2022-03-29 09:27:14.410523,0
107,334269,2022-03-29 09:27:14.850365,0
93,50045,2022-03-29 09:27:16.566132,0
18,264178,2022-03-29 09:27:16.780271,0
37,486210,2022-03-29 09:27:17.002306,0
75,626057,2022-03-29 09:27:17.142153,0
71,841945,2022-03-29 09:27:17.358041,0
93,430195,2022-03-29 09:27:17.946291,0
78,461650,2022-03-29 09:27:17.977738,0
62,662689,2022-03-29 09:27:18.178786,0
93,830471,2022-03-29 09:27:18.346567,0
125,863937,2022-03-29 09:27:18.380027,0
166,480157,2022-03-29 09:27:18.996248,0
150,670488,2022-03-29 09:27:19.186584,0
136,911839,2022-03-29 09:27:19.427929,0
150,312082,2022-03-29 09:27:19.828174,0
65,391045,2022-03-29 09:27:19.907142,0
51,431140,2022-03-29 09:27:19.947229,0
53,509712,2022-03-29 09:27:20.025804,0
65,835416,2022-03-29 09:27:21.351501,0
53,845452,2022-03-29 09:27:21.361536,0
68,923571,2022-03-29 09:27:24.287023,0
107,954615,2022-03-29 09:27:24.318061,0
100,991803,2022-03-29 09:27:24.355244,0
88,31283,2022-03-29 09:27:24.394726,0
100,73476,2022-03-29 09:27:24.436921,0
88,119309,2022-03-29 09:27:24.482758,0
100,58481,2022-03-29 09:27:28.543696,0
93,583262,2022-03-29 09:27:29.068477,0
88,777410,2022-03-29 09:27:29.262632,0
93,904126,2022-03-29 09:27:29.389346,0
88,818639,2022-03-29 09:27:30.303856,0
68,864722,2022-03-29 09:27:31.349945,0
35,54704,2022-03-29 09:27:35.407537,0
51,78814,2022-03-29 09:27:35.431646,0
53,211213,2022-03-29 09:27:35.564050,0
71,249678,2022-03-29 09:27:35.602518,0
93,327022,2022-03-29 09:27:35.679858,0
115,685047,2022-03-29 09:27:36.037885,0
93,808971,2022-03-29 09:27:36.161814,0
100,178565,2022-03-29 09:27:36.531398,0
93,210160,2022-03-29 09:27:36.562995,0
100,985374,2022-03-29 09:27:43.551207,0
88,994010,2022-03-29 09:27:43.559840,0
100,26087,2022-03-29 09:27:43.591921,0
53,52137,2022-03-29 09:27:43.617971,0
55,63983,2022-03-29 09:27:43.629814,0
44,84504,2022-03-29 09:27:43.650336,0
53,102528,2022-03-29 09:27:43.668361,0
44,218563,2022-03-29 09:27:43.784403,0
88,64651,2022-03-29 09:27:47.852443,0
71,171183,2022-03-29 09:27:47.958976,0
65,288720,2022-03-29 09:27:48.076509,0
100,377479,2022-03-29 09:27:48.165273,0
39,410071,2022-03-29 09:27:48.197862,0
100,449205,2022-03-29 09:27:48.236991,0
37,487072,2022-03-29 09:27:48.274857,0
35,606908,2022-03-29 09:27:48.394695,0
55,735669,2022-03-29 09:27:48.523454,0
37,855699,2022-03-29 09:27:48.643486,0
50,20445,2022-03-29 09:27:48.808236,0
68,67365,2022-03-29 09:27:52.878770,0
57,541486,2022-03-29 09:27:53.352883,0
65,772255,2022-03-29 09:27:53.583654,0
88,175216,2022-03-29 09:27:53.986622,0
93,253009,2022-03-29 09:27:54.064411,0
71,726995,2022-03-29 09:27:54.538395,0
68,816353,2022-03-29 09:27:54.627752,0
62,14738,2022-03-29 09:27:54.826140,0
71,302467,2022-03-29 09:27:55.113873,0
68,330390,2022-03-29 09:27:55.141786,0
78,59543,2022-03-29 09:27:59.203238,0
68,294318,2022-03-29 09:27:59.438008,0
78,427945,2022-03-29 09:27:59.571630,0
75,496438,2022-03-29 09:27:59.640125,0
62,696867,2022-03-29 09:27:59.840556,0
68,977150,2022-03-29 09:28:00.120840,0
125,55879,2022-03-29 09:28:04.180004,0
115,132679,2022-03-29 09:28:04.256803,0
57,291334,2022-03-29 09:28:04.415454,0
