hr,seconds,timestamp,process
214,508995,2022-03-29 09:35:35.808987,0
150,618579,2022-03-29 09:35:35.918573,0
125,146162,2022-03-29 09:35:36.446156,0
100,346199,2022-03-29 09:35:36.646192,0
93,231451,2022-03-29 09:35:37.531438,0
88,350890,2022-03-29 09:35:37.650883,0
93,670455,2022-03-29 09:35:37.970449,0
55,67700,2022-03-29 09:35:38.367687,0
75,107854,2022-03-29 09:35:38.407839,0
78,644706,2022-03-29 09:35:38.944696,0
83,711657,2022-03-29 09:35:39.011642,0
75,757466,2022-03-29 09:35:39.057449,0
107,51719,2022-03-29 09:35:43.111530,0
100,244289,2022-03-29 09:35:43.304104,0
83,407595,2022-03-29 09:35:43.467407,0
136,445009,2022-03-29 09:35:43.504826,0
125,528897,2022-03-29 09:35:43.588713,0
136,562213,2022-03-29 09:35:43.622028,0
100,685967,2022-03-29 09:35:43.745785,0
136,972329,2022-03-29 09:35:44.032145,0
125,17812,2022-03-29 09:35:44.077628,0
100,131484,2022-03-29 09:35:44.191304,0
125,207497,2022-03-29 09:35:44.267319,0
100,691315,2022-03-29 09:35:44.751136,0
75,767050,2022-03-29 09:35:44.826875,0
100,892559,2022-03-29 09:35:44.952373,0
125,968263,2022-03-29 09:35:45.028074,0
136,338567,2022-03-29 09:35:45.398388,0
107,368292,2022-03-29 09:35:45.428108,0
136,452788,2022-03-29 09:35:45.512606,0
125,987641,2022-03-29 09:35:46.047453,0
115,212217,2022-03-29 09:35:46.272035,0
100,254644,2022-03-29 09:35:46.314457,0
93,177149,2022-03-29 09:35:47.236967,0
65,583125,2022-03-29 09:35:47.642946,0
100,659298,2022-03-29 09:35:47.719118,0
93,53812,2022-03-29 09:35:50.113622,0
71,128016,2022-03-29 09:35:50.187827,0
62,225607,2022-03-29 09:35:50.285425,0
93,678652,2022-03-29 09:35:50.738474,0
68,70039,2022-03-29 09:35:52.129850,0
93,74047,2022-03-29 09:35:52.133855,0
75,98393,2022-03-29 09:35:52.158204,0
93,108656,2022-03-29 09:35:52.168468,0
75,112748,2022-03-29 09:35:52.172556,0
93,119684,2022-03-29 09:35:52.179494,0
83,892055,2022-03-29 09:35:56.073216,0
93,964705,2022-03-29 09:35:56.145867,0
88,248985,2022-03-29 09:35:56.430149,0
93,406382,2022-03-29 09:35:56.587536,0
88,967831,2022-03-29 09:35:57.148993,0
93,92534,2022-03-29 09:35:57.273693,0
136,55048,2022-03-29 09:36:01.330999,0
150,300426,2022-03-29 09:36:01.576375,0
125,895835,2022-03-29 09:36:02.171781,0
115,929063,2022-03-29 09:36:02.205010,0
88,336995,2022-03-29 09:36:03.612936,0
93,385461,2022-03-29 09:36:03.661401,0
100,491408,2022-03-29 09:36:03.767348,0
31,380168,2022-03-29 09:36:04.656115,0
18,416494,2022-03-29 09:36:04.692440,0
19,513914,2022-03-29 09:36:04.789861,0
35,619978,2022-03-29 09:36:04.895925,0
34,740581,2022-03-29 09:36:05.016527,0
